Event_Category_Code,Event_Family,Event_Category_Name,Ticker,Asset_Class,Sector,Peer_Group,Exposure_Class,Exposure_Score,Exposure_Reason,Crosswalk_Match,Matched_37A_Terms,Driver_Match,Example_Asset_Match,Matched_Event_Drivers,Matched_Asset_Drivers,Evidence,Mapper_Version
BANK_CREDIT,Financials,Bank Credit Conditions,KBE,Equities,Financials,Banking,Contextual,40,Multiple contextual evidence sources,True,Credit Conditions,True,False,Credit Losses | Loan Growth,Credit Growth | Credit Quality | Loan Growth,37A-to-37B crosswalk | Economic-driver text match,1.2
BANK_CREDIT,Financials,Bank Credit Conditions,KBWD,Equities,Financials,Financial Income,Contextual,40,Multiple contextual evidence sources,True,Credit Conditions,True,False,Credit Losses | Loan Growth,Credit Growth | Credit Quality | Loan Growth,37A-to-37B crosswalk | Economic-driver text match,1.2
BANK_CREDIT,Financials,Bank Credit Conditions,KRE,Equities,Financials,Banking,Contextual,40,Multiple contextual evidence sources,True,Credit Conditions,True,True,Credit Losses | Loan Growth,Credit Growth | Credit Quality | Loan Growth,37A-to-37B crosswalk | Economic-driver text match | 37B example exposure,1.2
BANK_CREDIT,Financials,Bank Credit Conditions,REZ,Equities,Real Estate,Real Estate,Contextual,40,Multiple contextual evidence sources,True,Credit Conditions,True,False,Loan Growth,Rent Growth,37A-to-37B crosswalk | Economic-driver text match,1.2
BANK_CREDIT,Financials,Bank Credit Conditions,VNQ,Equities,Real Estate,Real Estate,Contextual,40,Multiple contextual evidence sources,True,Credit Conditions,True,False,Loan Growth,Rent Growth,37A-to-37B crosswalk | Economic-driver text match,1.2
BANK_CREDIT,Financials,Bank Credit Conditions,XLF,Equities,Financials,Financials,Contextual,40,Multiple contextual evidence sources,True,Credit Conditions,True,True,Credit Losses | Loan Growth,Credit Growth | Credit Quality | Loan Growth,37A-to-37B crosswalk | Economic-driver text match | 37B example exposure,1.2
BANK_CREDIT,Financials,Bank Credit Conditions,XLRE,Equities,Real Estate,Real Estate,Contextual,40,Multiple contextual evidence sources,True,Credit Conditions,True,False,Loan Growth,Rent Growth,37A-to-37B crosswalk | Economic-driver text match,1.2
BANK_CREDIT,Financials,Bank Credit Conditions,AMLP,Equities,Energy,Energy Infrastructure,Contextual,20,Single contextual evidence source,False,,True,False,Loan Growth,Distribution Growth,Economic-driver text match,1.2
BANK_CREDIT,Financials,Bank Credit Conditions,AWAY,Equities,Consumer Discretionary,Travel & Leisure,Contextual,20,Single contextual evidence source,False,,True,False,Credit Losses,Credit Conditions,Economic-driver text match,1.2
BANK_CREDIT,Financials,Bank Credit Conditions,BETZ,Equities,Consumer Discretionary,Gaming & Betting,Contextual,20,Single contextual evidence source,False,,True,False,Credit Losses,Credit Conditions,Economic-driver text match,1.2
BANK_CREDIT,Financials,Bank Credit Conditions,DIA,Equities,Broad Market,Large Cap U.S.,Contextual,20,Single contextual evidence source,False,,True,False,Loan Growth,Economic Growth,Economic-driver text match,1.2
BANK_CREDIT,Financials,Bank Credit Conditions,IEF,Fixed Income,Treasuries,Intermediate Treasuries,Contextual,20,Single contextual evidence source,False,,True,False,Loan Growth,Economic Growth,Economic-driver text match,1.2
BANK_CREDIT,Financials,Bank Credit Conditions,IGV,Equities,Technology,Software,Contextual,20,Single contextual evidence source,False,,True,False,Loan Growth,Recurring Revenue Growth,Economic-driver text match,1.2
BANK_CREDIT,Financials,Bank Credit Conditions,IWM,Equities,Broad Market,Small Cap U.S.,Contextual,20,Single contextual evidence source,False,,True,False,Loan Growth,Economic Growth,Economic-driver text match,1.2
BANK_CREDIT,Financials,Bank Credit Conditions,ONLN,Equities,Consumer Discretionary,E-Commerce,Contextual,20,Single contextual evidence source,False,,True,False,Credit Losses,Credit Conditions,Economic-driver text match,1.2
BANK_CREDIT,Financials,Bank Credit Conditions,PEJ,Equities,Consumer Discretionary,Travel & Leisure,Contextual,20,Single contextual evidence source,False,,True,False,Credit Losses,Credit Conditions,Economic-driver text match,1.2
BANK_CREDIT,Financials,Bank Credit Conditions,QQQ,Equities,Broad Market,Large Cap Growth,Contextual,20,Single contextual evidence source,False,,True,False,Loan Growth,Economic Growth,Economic-driver text match,1.2
BANK_CREDIT,Financials,Bank Credit Conditions,RSP,Equities,Broad Market,Large Cap U.S.,Contextual,20,Single contextual evidence source,False,,True,False,Loan Growth,Economic Growth,Economic-driver text match,1.2
BANK_CREDIT,Financials,Bank Credit Conditions,SKYY,Equities,Technology,Cloud & Software,Contextual,20,Single contextual evidence source,False,,True,False,Loan Growth,Recurring Revenue Growth,Economic-driver text match,1.2
BANK_CREDIT,Financials,Bank Credit Conditions,SPY,Equities,Broad Market,Large Cap U.S.,Contextual,20,Single contextual evidence source,False,,True,False,Loan Growth,Economic Growth,Economic-driver text match,1.2
BANK_CREDIT,Financials,Bank Credit Conditions,SRVR,Equities,Real Estate,Digital Infrastructure,Contextual,20,Single contextual evidence source,True,Credit Conditions,False,False,,,37A-to-37B crosswalk,1.2
BANK_CREDIT,Financials,Bank Credit Conditions,TLT,Fixed Income,Treasuries,Long Treasuries,Contextual,20,Single contextual evidence source,False,,True,False,Loan Growth,Economic Growth,Economic-driver text match,1.2
BANK_CREDIT,Financials,Bank Credit Conditions,UUP,Currencies,U.S. Dollar,Currencies,Contextual,20,Single contextual evidence source,False,,True,False,Loan Growth,U.S. Economic Growth,Economic-driver text match,1.2
BANK_CREDIT,Financials,Bank Credit Conditions,VOO,Equities,Broad Market,Large Cap U.S.,Contextual,20,Single contextual evidence source,False,,True,False,Loan Growth,Economic Growth,Economic-driver text match,1.2
BANK_CREDIT,Financials,Bank Credit Conditions,XLC,Equities,Communication Services,Communication Services,Contextual,20,Single contextual evidence source,False,,True,False,Loan Growth,Subscriber Growth,Economic-driver text match,1.2
BANK_CREDIT,Financials,Bank Credit Conditions,XLK,Equities,Technology,Technology,Contextual,20,Single contextual evidence source,False,,True,False,Loan Growth,Earnings Growth,Economic-driver text match,1.2
BANK_CREDIT,Financials,Bank Credit Conditions,XLY,Equities,Consumer Discretionary,Consumer Discretionary,Contextual,20,Single contextual evidence source,False,,True,False,Credit Losses,Credit Conditions,Economic-driver text match,1.2
BLACK_SEA_GRAINS,Agriculture,Black Sea Grain Supply,AMLP,Equities,Energy,Energy Infrastructure,Contextual,20,Single contextual evidence source,False,,True,False,Production,Energy Production,Economic-driver text match,1.2
BLACK_SEA_GRAINS,Agriculture,Black Sea Grain Supply,OIH,Equities,Energy,Oil & Gas Services,Contextual,20,Single contextual evidence source,False,,True,False,Production,U.S. Production,Economic-driver text match,1.2
BLACK_SEA_GRAINS,Agriculture,Black Sea Grain Supply,UNG,Commodities,Energy,Energy Commodities,Contextual,20,Single contextual evidence source,False,,True,False,Export Restrictions | Production | Wheat Exports,LNG Export Demand | LNG Exports | Production | U.S. Gas Production,Economic-driver text match,1.2
BLACK_SEA_GRAINS,Agriculture,Black Sea Grain Supply,USO,Commodities,Energy,Energy Commodities,Contextual,20,Single contextual evidence source,False,,True,False,Production,U.S. Production,Economic-driver text match,1.2
BLACK_SEA_GRAINS,Agriculture,Black Sea Grain Supply,XLE,Equities,Energy,Energy,Contextual,20,Single contextual evidence source,False,,True,False,Production,U.S. Production,Economic-driver text match,1.2
BLACK_SEA_GRAINS,Agriculture,Black Sea Grain Supply,XOP,Equities,Energy,Oil & Gas E&P,Contextual,20,Single contextual evidence source,False,,True,False,Production,E&P Production Economics | U.S. Oil Production,Economic-driver text match,1.2
CAPITAL_MARKETS,Financials,Capital Markets Activity,IAI,Equities,Financials,Capital Markets,Contextual,40,Multiple contextual evidence sources,True,Capital Markets,True,False,Trading Activity,Capital Markets Activity,37A-to-37B crosswalk | Economic-driver text match,1.2
CAPITAL_MARKETS,Financials,Capital Markets Activity,KBE,Equities,Financials,Banking,Contextual,40,Multiple contextual evidence sources,True,Capital Markets,True,False,Trading Activity,Capital Markets Activity,37A-to-37B crosswalk | Economic-driver text match,1.2
CAPITAL_MARKETS,Financials,Capital Markets Activity,KBWD,Equities,Financials,Financial Income,Contextual,40,Multiple contextual evidence sources,True,Capital Markets,True,False,Trading Activity,Capital Markets Activity,37A-to-37B crosswalk | Economic-driver text match,1.2
CAPITAL_MARKETS,Financials,Capital Markets Activity,KRE,Equities,Financials,Banking,Contextual,40,Multiple contextual evidence sources,True,Capital Markets,True,False,Trading Activity,Capital Markets Activity,37A-to-37B crosswalk | Economic-driver text match,1.2
CAPITAL_MARKETS,Financials,Capital Markets Activity,SPY,Equities,Broad Market,Large Cap U.S.,Contextual,40,Multiple contextual evidence sources,False,,True,True,Equity Issuance,Equity Risk Appetite,Economic-driver text match | 37B example exposure,1.2
CAPITAL_MARKETS,Financials,Capital Markets Activity,XLF,Equities,Financials,Financials,Contextual,40,Multiple contextual evidence sources,True,Capital Markets,True,True,Trading Activity,Capital Markets Activity,37A-to-37B crosswalk | Economic-driver text match | 37B example exposure,1.2
CAPITAL_MARKETS,Financials,Capital Markets Activity,AIRR,Equities,Industrials,Industrial Reshoring,Contextual,20,Single contextual evidence source,False,,True,False,Trading Activity,Industrial Activity,Economic-driver text match,1.2
CAPITAL_MARKETS,Financials,Capital Markets Activity,DIA,Equities,Broad Market,Large Cap U.S.,Contextual,20,Single contextual evidence source,False,,True,False,Equity Issuance,Equity Risk Appetite,Economic-driver text match,1.2
CAPITAL_MARKETS,Financials,Capital Markets Activity,ETHE,Digital Assets,Crypto,Crypto Assets,Contextual,20,Single contextual evidence source,False,,True,False,Trading Activity,Network Activity,Economic-driver text match,1.2
CAPITAL_MARKETS,Financials,Capital Markets Activity,IWM,Equities,Broad Market,Small Cap U.S.,Contextual,20,Single contextual evidence source,False,,True,False,Equity Issuance,Equity Risk Appetite,Economic-driver text match,1.2
CAPITAL_MARKETS,Financials,Capital Markets Activity,OIH,Equities,Energy,Oil & Gas Services,Contextual,20,Single contextual evidence source,False,,True,False,Trading Activity,International Drilling Activity | Oilfield Activity | Rig Activity,Economic-driver text match,1.2
CAPITAL_MARKETS,Financials,Capital Markets Activity,PAVE,Equities,Industrials,Infrastructure,Contextual,20,Single contextual evidence source,False,,True,False,Trading Activity,Industrial Activity,Economic-driver text match,1.2
CAPITAL_MARKETS,Financials,Capital Markets Activity,QQQ,Equities,Broad Market,Large Cap Growth,Contextual,20,Single contextual evidence source,False,,True,False,Equity Issuance,Equity Risk Appetite,Economic-driver text match,1.2
CAPITAL_MARKETS,Financials,Capital Markets Activity,RSP,Equities,Broad Market,Large Cap U.S.,Contextual,20,Single contextual evidence source,False,,True,False,Equity Issuance,Equity Risk Appetite,Economic-driver text match,1.2
CAPITAL_MARKETS,Financials,Capital Markets Activity,VIXY,Volatility,Equity Volatility,Volatility,Contextual,20,Single contextual evidence source,False,,True,False,Equity Issuance,Equity Volatility,Economic-driver text match,1.2
CAPITAL_MARKETS,Financials,Capital Markets Activity,VOO,Equities,Broad Market,Large Cap U.S.,Contextual,20,Single contextual evidence source,False,,True,False,Equity Issuance,Equity Risk Appetite,Economic-driver text match,1.2
CAPITAL_MARKETS,Financials,Capital Markets Activity,XLE,Equities,Energy,Energy,Contextual,20,Single contextual evidence source,False,,True,False,Trading Activity,Rig Activity,Economic-driver text match,1.2
CAPITAL_MARKETS,Financials,Capital Markets Activity,XLI,Equities,Industrials,Industrials,Contextual,20,Single contextual evidence source,False,,True,False,Trading Activity,Industrial Activity,Economic-driver text match,1.2
CAPITAL_MARKETS,Financials,Capital Markets Activity,XOP,Equities,Energy,Oil & Gas E&P,Contextual,20,Single contextual evidence source,False,,True,False,Trading Activity,Rig Activity,Economic-driver text match,1.2
CENTRAL_BANK_GOLD,Metals,Central Bank Gold Demand,GLD,Commodities,Precious Metals,Precious Metals,Contextual,40,Multiple contextual evidence sources,False,,True,True,Central Bank Purchases | Gold Reserves | Official Demand,Central Bank Demand | Central Bank Gold Demand | Physical Demand | Safe-Haven Demand,Economic-driver text match | 37B example exposure,1.2
CENTRAL_BANK_GOLD,Metals,Central Bank Gold Demand,AIRR,Equities,Industrials,Industrial Reshoring,Contextual,20,Single contextual evidence source,False,,True,False,Official Demand,Transportation Demand,Economic-driver text match,1.2
CENTRAL_BANK_GOLD,Metals,Central Bank Gold Demand,AMLP,Equities,Energy,Energy Infrastructure,Contextual,20,Single contextual evidence source,False,,True,False,Official Demand,Energy Infrastructure Demand,Economic-driver text match,1.2
CENTRAL_BANK_GOLD,Metals,Central Bank Gold Demand,ARKG,Equities,Health Care,Biotech & Genomics,Contextual,20,Single contextual evidence source,False,,True,False,Official Demand,Drug / Therapy Demand,Economic-driver text match,1.2
CENTRAL_BANK_GOLD,Metals,Central Bank Gold Demand,AWAY,Equities,Consumer Discretionary,Travel & Leisure,Contextual,20,Single contextual evidence source,False,,True,False,Official Demand,E-Commerce Demand | Travel Demand,Economic-driver text match,1.2
CENTRAL_BANK_GOLD,Metals,Central Bank Gold Demand,BATT,Equities,Materials,Energy Transition Materials,Contextual,20,Single contextual evidence source,False,,True,False,Official Demand,China Demand | Energy Transition Demand | Industrial Demand,Economic-driver text match,1.2
CENTRAL_BANK_GOLD,Metals,Central Bank Gold Demand,BETZ,Equities,Consumer Discretionary,Gaming & Betting,Contextual,20,Single contextual evidence source,False,,True,False,Official Demand,E-Commerce Demand | Travel Demand,Economic-driver text match,1.2
CENTRAL_BANK_GOLD,Metals,Central Bank Gold Demand,COPX,Equities,Materials,Metals & Mining,Contextual,20,Single contextual evidence source,False,,True,False,Official Demand,China Demand | Energy Transition Demand | Industrial Demand,Economic-driver text match,1.2
CENTRAL_BANK_GOLD,Metals,Central Bank Gold Demand,CORN,Commodities,Agriculture,Agriculture Commodities,Contextual,20,Single contextual evidence source,False,,True,False,Official Demand,Ethanol Demand | Export Demand,Economic-driver text match,1.2
CENTRAL_BANK_GOLD,Metals,Central Bank Gold Demand,CPER,Commodities,Metals,Industrial Metals,Contextual,20,Single contextual evidence source,False,,True,False,Official Demand,China Demand | Energy Transition Demand | Industrial Metals Demand,Economic-driver text match,1.2
CENTRAL_BANK_GOLD,Metals,Central Bank Gold Demand,DBA,Commodities,Agriculture,Agriculture Commodities,Contextual,20,Single contextual evidence source,False,,True,False,Official Demand,Agricultural Demand | Export Demand,Economic-driver text match,1.2
CENTRAL_BANK_GOLD,Metals,Central Bank Gold Demand,DRAM,Equities,Technology,Semiconductors,Contextual,20,Single contextual evidence source,False,,True,False,Official Demand,AI Infrastructure Demand | HBM Demand | PC Demand | Smartphone Demand,Economic-driver text match,1.2
CENTRAL_BANK_GOLD,Metals,Central Bank Gold Demand,ETHE,Digital Assets,Crypto,Crypto Assets,Contextual,20,Single contextual evidence source,False,,True,False,Official Demand,Ethereum Spot Demand,Economic-driver text match,1.2
